DATAFLOW,LAST UPDATE,freq,unit,natvessr,tra_cov,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,RS,2021-Q3,1934,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,RS,2021-Q4,1680,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,RS,2022-Q1,1516,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,RS,2022-Q2,2027,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,RS,2022-Q3,1882,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,RS,2022-Q4,1892,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,RS,2023-Q1,1368,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,RS,2023-Q2,1397,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,RS,2023-Q3,1491,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,RS,2023-Q4,1120,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,RS,2024-Q1,1143,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,RS,2024-Q2,1326,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,RS,2024-Q3,1245,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,RS,2024-Q4,1417,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,RS,2025-Q1,1144,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,RS,2025-Q2,1458,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2007-Q1,22,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2007-Q2,21,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2007-Q3,10,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2007-Q4,17,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2008-Q1,27,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2008-Q2,32,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2008-Q3,44,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2008-Q4,26,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2009-Q1,18,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2009-Q2,22,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2009-Q3,18,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2009-Q4,29,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2010-Q1,12,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2010-Q2,15,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2010-Q3,12,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2010-Q4,17,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2011-Q1,15,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2011-Q2,8,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2011-Q3,16,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2011-Q4,10,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2012-Q1,7,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2012-Q2,2,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2012-Q3,5,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2012-Q4,4,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2013-Q1,6,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2013-Q2,48,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2013-Q3,26,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2013-Q4,9,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2014-Q1,24,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2014-Q2,20,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2014-Q3,16,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2014-Q4,16,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2015-Q1,46,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2015-Q2,60,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2015-Q3,35,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2015-Q4,41,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2016-Q1,54,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2016-Q2,46,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2016-Q3,80,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2016-Q4,68,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2017-Q1,47,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2017-Q2,86,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2017-Q3,65,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2017-Q4,74,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2018-Q1,86,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2018-Q2,100,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2018-Q3,53,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2018-Q4,11,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2019-Q1,62,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2019-Q2,92,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2019-Q3,49,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2019-Q4,21,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2020-Q1,29,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2020-Q2,36,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2020-Q3,44,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2020-Q4,44,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2021-Q1,46,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2021-Q2,75,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2021-Q3,68,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2021-Q4,36,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2022-Q1,35,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2022-Q2,43,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2022-Q3,5,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2022-Q4,24,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2023-Q1,39,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2023-Q2,32,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2023-Q3,11,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2023-Q4,5,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2024-Q1,17,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2024-Q2,6,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2024-Q3,2,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2024-Q4,4,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2025-Q1,7,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TOTAL,SK,2025-Q2,9,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2007-Q1,7,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2007-Q2,14,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2007-Q3,3,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2007-Q4,10,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2008-Q1,10,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2008-Q2,2,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2008-Q3,9,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2008-Q4,5,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2009-Q2,3,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2009-Q3,5,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2009-Q4,5,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2010-Q1,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2010-Q2,4,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2010-Q3,10,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2010-Q4,2,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2011-Q1,7,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2011-Q2,2,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2011-Q3,11,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2011-Q4,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2012-Q3,2,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2012-Q4,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2013-Q1,3,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2013-Q2,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2013-Q3,4,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2014-Q1,10,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2014-Q2,2,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2014-Q3,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2014-Q4,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2015-Q1,2,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2015-Q3,4,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2015-Q4,9,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2016-Q1,7,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2016-Q2,5,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2016-Q3,6,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2016-Q4,9,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2017-Q1,6,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2017-Q2,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2017-Q3,6,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2017-Q4,4,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2018-Q1,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2018-Q2,3,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2018-Q3,2,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2019-Q1,2,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2019-Q2,3,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2019-Q3,4,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2020-Q2,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2021-Q2,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2021-Q3,2,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2021-Q4,4,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2023-Q2,4,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2024-Q1,2,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2024-Q2,2,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2024-Q4,2,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,AT,2025-Q1,4,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2010-Q1,219,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2010-Q2,201,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2010-Q3,221,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2010-Q4,280,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2011-Q1,270,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2011-Q2,247,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2011-Q3,184,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2011-Q4,174,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2012-Q1,214,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2012-Q2,294,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2012-Q3,237,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2012-Q4,243,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2013-Q1,231,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2013-Q2,280,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2013-Q3,235,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2013-Q4,338,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2014-Q1,322,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2014-Q2,249,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2014-Q3,203,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2014-Q4,265,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2015-Q1,358,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2015-Q2,356,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2015-Q3,194,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2015-Q4,341,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2016-Q1,277,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2016-Q2,310,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2016-Q3,300,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2016-Q4,303,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2017-Q1,175,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2017-Q2,261,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2017-Q3,237,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2017-Q4,256,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2018-Q1,100,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2018-Q2,218,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2018-Q3,195,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2018-Q4,157,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2019-Q1,230,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2019-Q2,233,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2019-Q3,158,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2019-Q4,227,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2020-Q1,208,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2020-Q2,209,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2020-Q3,197,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2020-Q4,221,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2021-Q1,229,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2021-Q2,203,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2021-Q3,250,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2021-Q4,235,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2022-Q1,252,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2022-Q2,223,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2022-Q3,62,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2022-Q4,170,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2023-Q1,189,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2023-Q2,230,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2023-Q3,168,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2023-Q4,216,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2024-Q1,240,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2024-Q2,137,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2024-Q3,101,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2024-Q4,239,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2025-Q1,283,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,BG,2025-Q2,378,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,DE,2013-Q1,3,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,DE,2013-Q3,3,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,DE,2013-Q4,3,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,DE,2014-Q1,2,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,DE,2014-Q2,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,DE,2014-Q3,4,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,DE,2014-Q4,1,,
ESTAT:IWW_GO_QNAVE(1.0),17/10/25 23:00:00,Q,THS_T,RS,TRS,DE,2015-Q3,1,,
