DATAFLOW,LAST UPDATE,freq,expend,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,AT,2005,14878,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,AT,2006,9459,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,AT,2007,14483,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,AT,2008,13,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,AT,2009,17,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,AT,2010,21,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,AT,2011,9,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,AT,2012,14,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,AT,2013,30,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,AT,2014,6,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,AT,2016,6,e,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,AT,2018,6,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,AT,2019,2,e,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,BG,2008,225,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,BG,2009,343,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,BG,2010,48,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,BG,2011,241,p,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,BG,2012,35,p,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,BG,2013,1.687,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,BG,2014,1.892,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,BG,2015,3.170,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,BG,2016,0.767,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,BG,2018,0.971,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,BG,2019,1.329,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,BG,2020,1.841,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,BG,2021,2.096,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,DK,2018,,m,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,DK,2019,,m,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,EE,2013,,m,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,EL,2020,,m,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,EL,2021,,m,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HR,1996,3,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HR,1997,7,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HR,1998,9,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HR,1999,7,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HR,2000,6,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HR,2001,6,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HR,2002,5,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HR,2003,6,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HR,2004,5,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HR,2005,19,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HR,2006,17,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HR,2007,20,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HR,2008,18,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HR,2009,7,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HR,2010,4,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HR,2011,3,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HR,2012,1,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HR,2013,0.132,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HR,2021,0.930,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HR,2022,0.531,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HU,2011,574301,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HU,2013,0.185,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HU,2014,0.117,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HU,2015,0.184,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HU,2016,0.019,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,HU,2017,0.142,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,IT,1996,8560,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,IT,1997,7730,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,LT,2004,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,LT,2005,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,LT,2006,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,LT,2007,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,LT,2008,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,LT,2009,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,LT,2010,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,LT,2011,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,LT,2012,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,LT,2013,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,LT,2014,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,LT,2015,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,LT,2016,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,LT,2017,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,LT,2018,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,LT,2019,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,LT,2020,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,LT,2021,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,LT,2022,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,LT,2023,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,MT,2020,,m,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,NL,2019,412,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,NL,2020,374,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,NL,2021,427,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,NL,2022,532,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,PL,2006,12,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,PL,2007,8,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,PL,2008,26,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,PL,2009,13,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,PL,2010,234,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,PL,2011,293,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,PL,2012,315,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,PL,2013,0.800,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,PL,2014,1.969,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,PL,2015,4.751,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,PL,2016,0.626,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES,MIO_EUR,XK,2018,,m,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,AT,2005,12,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,AT,2006,4705,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,AT,2007,8765,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,AT,2008,6,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,AT,2009,11,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,AT,2010,16,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,AT,2011,3,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,AT,2012,12,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,AT,2013,27,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,AT,2014,1,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,AT,2016,1,e,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,AT,2018,1,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,AT,2019,1,e,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,CH,1994,1,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,CH,1995,3,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,DE,2013,80,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,DE,2014,75,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,DE,2015,75,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,DE,2016,75,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,DE,2017,80,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,DE,2018,85,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,DE,2019,80,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,DE,2020,75,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,DE,2021,75,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,DE,2022,85,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,DK,2018,,m,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,DK,2019,,m,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,EL,2020,,m,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,EL,2021,,m,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,HR,1996,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,HR,1997,4,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,HR,1998,7,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,HR,1999,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,HR,2000,5,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,HR,2001,5,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,HR,2002,1,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,HR,2003,3,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,HR,2004,2,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,HR,2005,15,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,HR,2006,14,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,HR,2007,15,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,HR,2008,14,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,HR,2009,3,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,HR,2010,2,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,HR,2011,1,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,HR,2012,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,HR,2013,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,HR,2022,0.398,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,HU,2011,57494,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,IT,1997,2550,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,LT,2004,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,LT,2005,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,LT,2006,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,LT,2007,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,LT,2008,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,LT,2009,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,LT,2010,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,LT,2011,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,LT,2012,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,LT,2013,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,LT,2014,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,LT,2015,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,LT,2016,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,LT,2017,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,LT,2018,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,LT,2019,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,LT,2020,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,LT,2021,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,LT,2022,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,LT,2023,0,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,MT,2020,,m,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,NL,2019,122,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,NL,2020,88,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,NL,2021,124,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,NL,2022,208,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,PL,1998,4,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,PL,1999,11,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,PL,2000,27,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,PL,2001,53,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,PL,2002,54,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,PL,2003,35,d,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,PL,2004,4,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,PL,2005,10,d,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,PL,2006,12,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,PL,2007,8,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,PL,2008,26,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,PL,2009,13,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,PL,2010,234,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,PL,2011,238,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,PL,2012,315,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,PL,2013,0.800,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,PL,2014,1.969,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,PL,2015,4.751,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,PL,2016,0.626,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_INV,MIO_EUR,XK,2018,,m,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,AT,2005,2878,d,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,AT,2006,4754,d,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,AT,2007,5718,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,AT,2009,6,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,AT,2010,5,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,AT,2011,6,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,AT,2012,2,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,AT,2013,3,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,AT,2014,5,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,AT,2016,5,e,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,AT,2018,5,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,AT,2019,1,e,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,DK,2018,,m,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,DK,2019,,m,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,EL,2020,,m,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,EL,2021,,m,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,HR,1996,3,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,HR,1997,3,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,HR,1998,2,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,HR,1999,7,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,HR,2000,1,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,HR,2001,1,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,HR,2002,4,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,HR,2003,3,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,HR,2004,3,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,HR,2005,4,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,HR,2006,3,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,HR,2007,5,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,HR,2008,4,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,HR,2009,4,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,HR,2010,2,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,HR,2011,2,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,HR,2012,1,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,HR,2013,0.132,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,HR,2022,0.133,,
ESTAT:IWW_EC_INVEST(1.0),12/12/24 23:00:00,A,FRVES_MNT,MIO_EUR,HU,2011,516807,,
