STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TRANSPORT_MODE,Transport mode,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CURRENCY,Currency
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,DEU,Germany,A,Annual,INV,Investment spending,EUR,Euro,TOT_INL,Inland,V,Current prices,2018,,25170000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,DEU,Germany,A,Annual,INV,Investment spending,EUR,Euro,TOT_INL,Inland,V,Current prices,2017,,22255000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,DEU,Germany,A,Annual,INV,Investment spending,EUR,Euro,TOT_INL,Inland,V,Current prices,2016,,20150000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,DEU,Germany,A,Annual,INV,Investment spending,EUR,Euro,TOT_INL,Inland,V,Current prices,2015,,19355000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,INV,Investment spending,EUR,Euro,IWW,Waterways,V,Current prices,2010,,154000000,,B,Time series break,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,INV,Investment spending,EUR,Euro,ROAD,Road,V,Current prices,2010,,348000000,,B,Time series break,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,2005,,948527538.2,,B,Time series break,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2012,,224800000,,B,Time series break,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2012,,3089940000,,B,Time series break,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2005,,2189000000,,B,Time series break,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,INV,Investment spending,EUR,Euro,ROAD,Road,V,Current prices,2017,,655906000,,P,Provisional value,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2017,,396797000,,P,Provisional value,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,INV,Investment spending,EUR,Euro,TOT_INL,Inland,V,Current prices,2017,,1773396000,,P,Provisional value,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,INV,Investment spending,EUR,Euro,ROAD,Road,V,Current prices,2015,,778000000,,P,Provisional value,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,INV,Investment spending,EUR,Euro,TOT_INL,Inland,V,Current prices,2015,,2074993900,,P,Provisional value,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,DEU,Germany,A,Annual,INV,Investment spending,EUR,Euro,TOT_INL,Inland,V,Current prices,2013,,18360000000,,B,Time series break,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,DEU,Germany,A,Annual,INV,Investment spending,EUR,Euro,TOT_INL,Inland,V,Current prices,2005,,14401000000,,B,Time series break,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,INV,Investment spending,EUR,Euro,TOT_INL,Inland,V,Current prices,2014,,1627978558,,B,Time series break,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,INV,Investment spending,EUR,Euro,TOT_INL,Inland,V,Current prices,2010,,1878467073,,B,Time series break,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,INV,Investment spending,EUR,Euro,TOT_INL,Inland,V,Current prices,2005,,1260527538,,B,Time series break,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,DEU,Germany,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,2013,,6095000000,,B,Time series break,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,DEU,Germany,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,2005,,3411000000,,B,Time series break,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,INV,Investment spending,EUR,Euro,IWW,Waterways,V,Current prices,2015,,291000000,,B,Time series break,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,2014,,1107978558,,B,Time series break,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2011,,58000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2010,,65000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2009,,131000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2008,,87000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2007,,76000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2006,,67000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2005,,66000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2004,,61000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2003,,61000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2002,,51000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2001,,51000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2000,,48000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,1999,,31000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,1998,,30000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,1997,,35000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,1996,,27000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,1995,,25000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,DEU,Germany,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,2023,,12715189904,,P,Provisional value,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,DEU,Germany,A,Annual,INV,Investment spending,EUR,Euro,TOT_INL,Inland,V,Current prices,2023,,32245189904,,P,Provisional value,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,DEU,Germany,A,Annual,INV,Investment spending,EUR,Euro,ROAD,Road,V,Current prices,2023,,18310000000,,P,Provisional value,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,DEU,Germany,A,Annual,INV,Investment spending,EUR,Euro,IWW,Waterways,V,Current prices,2023,,1220000000,,P,Provisional value,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,INV,Investment spending,EUR,Euro,TOT_INL,Inland,V,Current prices,2023,,23372335665,,P,Provisional value,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,RAIL,Rail,V,Current prices,2023,,3257089196,,P,Provisional value,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,ROAD,Road,V,Current prices,2023,,3005735000,,P,Provisional value,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2023,,359100000,,P,Provisional value,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,INV,Investment spending,EUR,Euro,ROAD,Road,V,Current prices,2023,,10265306356,,P,Provisional value,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,INV,Investment spending,EUR,Euro,IWW,Waterways,V,Current prices,2023,,667350000,,P,Provisional value,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,2023,,12439679308,,P,Provisional value,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,INV,Investment spending,EUR,Euro,ROAD,Road,V,Current prices,2019,,735000000,,P,Provisional value,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,INV,Investment spending,EUR,Euro,TOT_INL,Inland,V,Current prices,2019,,1831000000,,P,Provisional value,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,INV,Investment spending,EUR,Euro,TOT_INL,Inland,V,Current prices,2018,,1804000000,,P,Provisional value,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,INV,Investment spending,EUR,Euro,ROAD,Road,V,Current prices,2018,,681000000,,P,Provisional value,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,BEL,Belgium,A,Annual,MNT,Maintenance spending,EUR,Euro,RAIL,Rail,V,Current prices,1995,,315000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2023,,589457213.6,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2022,,635176426.1,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2021,,577716456,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2020,,480855346.5,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2019,,463650404.3,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2018,,411104390.2,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2017,,419677891.3,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2016,,398413328.4,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2015,,317321161.5,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2014,,291932056.1,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2013,,266952143.6,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2012,,346507648.6,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2011,,430542652.7,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2010,,544000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2009,,693000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2008,,583000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2007,,492000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2006,,377000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2005,,604000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2004,,289000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2003,,410000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2002,,441000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2001,,334000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2000,,362000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,1999,,222000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,1998,,357000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,NLD,Netherlands,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,1997,,414000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2022,,354900000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2021,,332600000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2020,,291400000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2019,,252600000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2018,,233400000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2017,,232000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2016,,220800000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2015,,226500000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2014,,224500000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2013,,226900000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2011,,61000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2010,,60000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2009,,61000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2008,,60000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2007,,58000000,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,FRA,France,A,Annual,MNT,Maintenance spending,EUR,Euro,IWW,Waterways,V,Current prices,2006,,61000000,,,,,,0,Units,0,Zero,,
