DATAFLOW,LAST UPDATE,freq,tra_cov,nst07,typpack,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT131,TOTAL,MIO_TKM,DE,2018,29,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT131,TOTAL,MIO_TKM,DE,2019,28,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT131,TOTAL,MIO_TKM,DE,2020,19,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT131,TOTAL,MIO_TKM,DE,2021,25,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT131,TOTAL,MIO_TKM,DE,2022,24,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT131,TOTAL,MIO_TKM,DE,2023,31,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT131,TOTAL,MIO_TKM,DE,2024,25,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT131,TOTAL,THS_T,DE,2014,49,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT131,TOTAL,THS_T,DE,2015,150,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT131,TOTAL,THS_T,DE,2016,152,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT131,TOTAL,THS_T,DE,2017,139,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT131,TOTAL,THS_T,DE,2018,124,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT131,TOTAL,THS_T,DE,2019,128,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT131,TOTAL,THS_T,DE,2020,103,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT131,TOTAL,THS_T,DE,2021,120,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT131,TOTAL,THS_T,DE,2022,115,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT131,TOTAL,THS_T,DE,2023,101,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT131,TOTAL,THS_T,DE,2024,87,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,BG,2018,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,BG,2021,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,BG,2022,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,DE,2014,41,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,DE,2015,31,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,DE,2016,30,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,DE,2017,29,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,DE,2018,12,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,DE,2019,10,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,DE,2020,102,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,DE,2021,8,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,DE,2022,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,DE,2023,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,DE,2024,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,FR,2012,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,FR,2013,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,FR,2016,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,FR,2018,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,HR,2022,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,HR,2024,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,NL,2012,5,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,NL,2013,3,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,NL,2014,8,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,NL,2015,8,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,NL,2016,6,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,NL,2017,6,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,NL,2018,7,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,NL,2019,3,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,NL,2020,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,NL,2021,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,NL,2022,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,NL,2023,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,NL,2024,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,MIO_TKM,PL,2019,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,BG,2018,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,BG,2021,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,BG,2022,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,DE,2014,99,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,DE,2015,75,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,DE,2016,61,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,DE,2017,72,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,DE,2018,38,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,DE,2019,39,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,DE,2020,169,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,DE,2021,15,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,DE,2022,3,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,DE,2023,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,DE,2024,3,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,FR,2012,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,FR,2013,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,FR,2016,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,FR,2018,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,HR,2022,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,HR,2024,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,NL,2012,121,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,NL,2013,54,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,NL,2014,54,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,NL,2015,57,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,NL,2016,37,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,NL,2017,41,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,NL,2018,41,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,NL,2019,14,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,NL,2020,19,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,NL,2021,15,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,NL,2022,17,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,NL,2023,17,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,NL,2024,14,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,EMP_CONT,THS_T,PL,2019,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,MIO_TKM,DE,2014,85,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,MIO_TKM,DE,2015,52,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,MIO_TKM,DE,2016,15,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,MIO_TKM,DE,2017,39,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,MIO_TKM,DE,2018,36,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,MIO_TKM,DE,2019,45,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,MIO_TKM,DE,2020,43,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,MIO_TKM,DE,2021,4,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,MIO_TKM,DE,2022,8,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,MIO_TKM,DE,2023,4,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,MIO_TKM,DE,2024,8,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,MIO_TKM,NL,2023,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,MIO_TKM,NL,2024,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,THS_T,DE,2014,360,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,THS_T,DE,2015,224,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,THS_T,DE,2016,71,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,THS_T,DE,2017,178,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,THS_T,DE,2018,173,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,THS_T,DE,2019,233,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,THS_T,DE,2020,219,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,THS_T,DE,2021,13,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,THS_T,DE,2022,13,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,THS_T,DE,2023,8,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,THS_T,DE,2024,14,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,THS_T,NL,2023,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,GD_CONT,THS_T,NL,2024,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,BG,2018,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,BG,2021,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,BG,2022,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,DE,2014,126,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,DE,2015,83,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,DE,2016,45,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,DE,2017,68,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,DE,2018,48,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,DE,2019,55,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,DE,2020,145,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,DE,2021,12,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,DE,2022,9,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,DE,2023,5,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,DE,2024,9,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,FR,2012,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,FR,2013,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,FR,2016,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,FR,2018,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,HR,2022,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,HR,2024,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,NL,2012,5,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,NL,2013,3,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,NL,2014,8,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,NL,2015,8,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,NL,2016,6,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,NL,2017,6,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,NL,2018,7,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,NL,2019,3,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,NL,2020,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,NL,2021,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,NL,2022,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,NL,2023,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,NL,2024,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,MIO_TKM,PL,2019,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,BG,2018,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,BG,2021,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,BG,2022,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,DE,2014,458,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,DE,2015,299,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,DE,2016,132,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,DE,2017,250,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,DE,2018,211,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,DE,2019,272,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,DE,2020,388,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,DE,2021,28,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,DE,2022,16,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,DE,2023,10,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,DE,2024,17,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,FR,2012,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,FR,2013,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,FR,2016,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,FR,2018,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,HR,2022,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,HR,2024,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,NL,2012,121,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,NL,2013,54,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,NL,2014,54,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,NL,2015,57,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,NL,2016,37,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,NL,2017,41,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,NL,2018,41,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,NL,2019,14,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,NL,2020,19,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,NL,2021,15,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,NL,2022,17,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,NL,2023,18,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,NL,2024,15,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT132,TOTAL,THS_T,PL,2019,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT14,EMP_CONT,MIO_TKM,AT,2008,3,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT14,EMP_CONT,MIO_TKM,AT,2009,3,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT14,EMP_CONT,MIO_TKM,AT,2010,9,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT14,EMP_CONT,MIO_TKM,AT,2011,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT14,EMP_CONT,MIO_TKM,AT,2012,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT14,EMP_CONT,MIO_TKM,AT,2013,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT14,EMP_CONT,MIO_TKM,AT,2014,4,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT14,EMP_CONT,MIO_TKM,AT,2015,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT14,EMP_CONT,MIO_TKM,AT,2016,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT14,EMP_CONT,MIO_TKM,AT,2017,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT14,EMP_CONT,MIO_TKM,AT,2018,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT14,EMP_CONT,MIO_TKM,AT,2019,2,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT14,EMP_CONT,MIO_TKM,AT,2020,1,,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT14,EMP_CONT,MIO_TKM,AT,2021,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT14,EMP_CONT,MIO_TKM,AT,2022,0,n,
ESTAT:IWW_GO_ATYGO(1.0),26/09/25 23:00:00,A,TOTAL,GT14,EMP_CONT,MIO_TKM,AT,2023,1,,
