DATAFLOW,LAST UPDATE,freq,unit,vessel,tra_cov,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,CZ,2006,377,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,CZ,2007,326,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,CZ,2008,163,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,CZ,2009,218,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,CZ,2010,277,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,CZ,2011,242,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,CZ,2012,279,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,CZ,2013,187,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,CZ,2014,210,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,CZ,2015,249,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,CZ,2016,321,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,CZ,2017,270,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,CZ,2018,291,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,CZ,2019,387,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,CZ,2020,255,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,CZ,2021,275,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,CZ,2022,263,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,CZ,2023,263,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,CZ,2024,145,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,1982,120331,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,1983,121638,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,1984,129037,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,1985,120201,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,1986,122721,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,1987,119094,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,1988,127994,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,1989,132781,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,1996,128392,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,1997,131173,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,1998,135548,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,1999,133619,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,2000,141021,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,2001,136637,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,2002,134050,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,2003,129842,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,2004,138965,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,2005,137871,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,2006,140781,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,2007,143990,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,2008,140323,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,2009,114641,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,2010,121305,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,2011,122427,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,2012,120491,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,2013,121341,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,2014,122829,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,2015,118521,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,2016,115153,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,2017,116203,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,2018,102913,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,2019,103167,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,2020,93511,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,2021,96221,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,2022,92239,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,2023,81021,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,DE,2024,79743,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU15,2007,265632,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU15,2008,268968,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU15,2009,235252,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU15,2010,261217,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU15,2011,269741,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU15,2012,270677,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU15,2013,266009,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU15,2014,277612,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU15,2015,273306,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU15,2016,283799,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU15,2017,287220,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU15,2018,262706,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU15,2019,262183,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU25,2007,267431,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU25,2008,269461,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU25,2009,235655,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU25,2010,261989,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU25,2011,270154,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU25,2012,271238,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU25,2013,266385,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU25,2014,278640,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU25,2015,274369,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU25,2016,284966,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU25,2017,288377,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU25,2018,263424,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU25,2019,263060,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2007,2007,267919,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2007,2008,271098,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2007,2009,236733,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2007,2010,263058,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2007,2011,271392,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2007,2012,272736,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2007,2013,268185,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2007,2014,280511,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2007,2015,276053,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2007,2016,286907,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2007,2017,289992,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2007,2018,265256,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2007,2019,265877,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2020,2008,271173,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2020,2009,236774,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2020,2010,263159,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2020,2011,271480,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2020,2012,272826,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2020,2013,268260,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2020,2014,280564,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2020,2015,276090,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2020,2016,286982,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2020,2017,290012,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2020,2018,265282,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2020,2019,265919,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2020,2020,259167,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2020,2021,263478,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2020,2022,246875,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2020,2023,231692,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU27_2020,2024,232994,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU28,2008,271173,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU28,2009,236774,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU28,2010,263159,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU28,2011,271480,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU28,2012,272826,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU28,2013,268260,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU28,2014,280564,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU28,2015,276090,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU28,2016,286982,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU28,2017,290012,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU28,2018,265282,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,EU28,2019,265919,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,1982,42944,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,1983,41625,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,1984,41236,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,1985,40367,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,1986,40035,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,1987,38604,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,1988,45696,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,1989,40806,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,1997,45748,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,1998,50206,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,1999,52676,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,2000,54698,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,2001,53074,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,2002,49888,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,2003,46662,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,2004,50920,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,2005,51664,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,2006,53593,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,2007,31022,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,2008,32514,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,2009,28926,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,2010,32858,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,2011,21845,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,2012,21580,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,2013,21933,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,2014,21370,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,2015,20258,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,2016,51171,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,2017,48301,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,2018,45020,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,2019,49281,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,2020,42764,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,2021,43609,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,2022,41642,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,2023,36907,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,FR,2024,37697,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HR,2008,1217,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HR,2009,875,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HR,2010,1342,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HR,2011,1058,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HR,2012,1148,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HR,2013,1169,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HR,2014,1373,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HR,2015,1037,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HR,2016,1091,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HR,2017,930,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HR,2018,699,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HR,2019,964,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HR,2020,1165,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HR,2021,990,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HR,2022,843,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HR,2023,755,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HR,2024,964,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HU,2004,1757,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HU,2005,2015,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HU,2006,1788,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HU,2007,2868,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HU,2008,2299,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HU,2009,2250,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HU,2010,3015,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HU,2011,2327,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HU,2012,2710,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HU,2013,2649,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HU,2014,3176,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HU,2015,2166,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HU,2016,2481,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HU,2017,2464,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HU,2018,1629,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HU,2019,2365,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HU,2020,2433,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HU,2021,1868,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HU,2022,1641,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HU,2023,1581,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,HU,2024,1965,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,LU,1990,10554,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,LU,1991,9308,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,LU,1992,8959,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,LU,1993,8137,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,LU,1994,8583,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,LU,1995,8731,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,LU,1996,7922,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,LU,1997,8462,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,LU,1998,9228,,
ESTAT:IWW_GO_ATYVE(1.0),26/09/25 23:00:00,A,THS_T,BAR_SP,TOTAL,LU,1999,9258,,
